Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
52G171,52AW00/52UKST:52G171.PNT\hist00,,,,,,,,0,100,,,,,,
52HCV107,52AW00/52UKST:52HCV107.OUT\hist00,,,,,,,,0,100,,,,,,
52HCV171,52AW00/52UKST:52HCV171.OUT\hist00,,,,,,,,0,100,,,,,,
52P187,52AW00/52UKST:52P187.PNT\hist00,,,,,,,,0,10,,,,,,
52T116,52AW00/52UKST:52T116.PNT\hist00,,,,,,,,-50,50,,,,,,
52FCC_T174,52AW00/52UKST:52FCC_T174.PNT\hist00,,,,,,,,0,1100,,,,,,
52FCC_TS174,52AW00/52UKST:52FCC_TS174.PNT\hist00,,,,,,,,0,1100,,,,,,
52FCC_F171,52AW00/52UKST:52FCC_F171.PNT\hist00,,,,,,,,0,2000,,,,,,
52FCC_R171,52AW00/52UKST:52FCC_R171.PNT\hist00,,,,,,,,0.64999998,0.70999998,,,,,,
52HNO3_FM,52AW00/52ABSOR:52HNO3_FM.PNT\hist00,,,,,,,,0,30,,,,,,
52HNO3_FQD,52AW00/52ABSOR:52HNO3_FQD.OUT\hist00,,,,,,,,0,360,,,,,,
52HNO3_FQM,52AW00/52ABSOR:52HNO3_FQM.OUT\hist00,,,,,,,,0,12500,,,,,,
52KCP_FQD,52AW00/52ABSOR:52KCP_FQD.OUT\hist00,,,,,,,,0,250,,,,,,
52KCP_FQM,52AW00/52ABSOR:52KCP_FQM.OUT\hist00,,,,,,,,0,8000,,,,,,
52KCP_KF,52AW00/52ABSOR:52KCP_KF.PNT\hist00,,,,,,,,0,1,,,,,,
52KCP_KFD,52AW00/52ABSOR:52KCP_KFD.PNT\hist00,,,,,,,,0,1,,,,,,
52KCP_KFM,52AW00/52ABSOR:52KCP_KFM.PNT\hist00,,,,,,,,0,1,,,,,,
52OV1_FQD,52AW00/52ABSOR:52OV1_FQD.OUT\hist00,,,,,,,,0,25,,,,,,
52OV1_FQM,52AW00/52ABSOR:52OV1_FQM.OUT\hist00,,,,,,,,0,600,,,,,,
52OV1_KF,52AW00/52ABSOR:52OV1_KF.PNT\hist00,,,,,,,,0,100,,,,,,
52OV1_KFD,52AW00/52ABSOR:52OV1_KFD.PNT\hist00,,,,,,,,0,100,,,,,,
52OV1_KFM,52AW00/52ABSOR:52OV1_KFM.PNT\hist00,,,,,,,,0,100,,,,,,
52OV2_FQD,52AW00/52ABSOR:52OV2_FQD.OUT\hist00,,,,,,,,0,16,,,,,,
52OV2_FQM,52AW00/52ABSOR:52OV2_FQM.OUT\hist00,,,,,,,,0,400,,,,,,
52OV2_KF,52AW00/52ABSOR:52OV2_KF.PNT\hist00,,,,,,,,0,100,,,,,,
52OV2_KFD,52AW00/52ABSOR:52OV2_KFD.PNT\hist00,,,,,,,,0,100,,,,,,
52OV2_KFM,52AW00/52ABSOR:52OV2_KFM.PNT\hist00,,,,,,,,0,100,,,,,,
52OV3_FQD,52AW00/52GTT:52OV3_FQD.OUT\hist00,,,,,,,,0,16,,,,,,
52OV3_FQM,52AW00/52GTT:52OV3_FQM.OUT\hist00,,,,,,,,0,400,,,,,,
52OV3_KF,52AW00/52GTT:52OV3_KF.PNT\hist00,,,,,,,,0,100,,,,,,
52OV3_KFD,52AW00/52GTT:52OV3_KFD.PNT\hist00,,,,,,,,0,100,,,,,,
52OV3_KFM,52AW00/52GTT:52OV3_KFM.PNT\hist00,,,,,,,,0,100,,,,,,
52NH3_FM,52AW00/52KONV:52NH3_FM.PNT\hist00,,,,,,,,0,6300,,,,,,
52NH3_FQD,52AW00/52KONV:52NH3_FQD.OUT\hist00,,,,,,,,0,180,,,,,,
52NH3_FQDM,52AW00/52KONV:52NH3_FQDM.PNT\hist00,,,,,,,,0,125,,,,,,
52NH3_FQM,52AW00/52KONV:52NH3_FQM.OUT\hist00,,,,,,,,0,5500,,,,,,
52NH3_FQMM,52AW00/52KONV:52NH3_FQMM.PNT\hist00,,,,,,,,0,4000,,,,,,
52NH3_KF,52AW00/52KONV:52NH3_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
52NH3_KFD,52AW00/52KONV:52NH3_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
52NH3_KFM,52AW00/52KONV:52NH3_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
52NH3SC_FM,52AW00/52OXG:52NH3SC_FM.PNT\hist00,,,,,,,,0,63,,,,,,
52NH3SC_FQD,52AW00/52OXG:52NH3SC_FQD.OUT\hist00,,,,,,,,0,2.5,,,,,,
52NH3SC_FQDM,52AW00/52OXG:52NH3SC_FQDM.PNT\hist00,,,,,,,,0,1.79999995,,,,,,
52NH3SC_FQM,52AW00/52OXG:52NH3SC_FQM.OUT\hist00,,,,,,,,0,63,,,,,,
52NH3SC_FQMM,52AW00/52OXG:52NH3SC_FQMM.PNT\hist00,,,,,,,,0,50,,,,,,
52NH3SC_KF,52AW00/52OXG:52NH3SC_KF.PNT\hist00,,,,,,,,0,10,,,,,,
52NH3SC_KFD,52AW00/52OXG:52NH3SC_KFD.PNT\hist00,,,,,,,,0,10,,,,,,
52NH3SC_KFM,52AW00/52OXG:52NH3SC_KFM.PNT\hist00,,,,,,,,0,10,,,,,,
52EARD_FQD,52AW00/52RD:52EARD_FQD.OUT\hist00,,,,,,,,0,20,,,,,,
52EARD_FQM,52AW00/52RD:52EARD_FQM.OUT\hist00,,,,,,,,0,500,,,,,,
52EARD_KF,52AW00/52RD:52EARD_KF.PNT\hist00,,,,,,,,0,100,,,,,,
52EARD_KFD,52AW00/52RD:52EARD_KFD.PNT\hist00,,,,,,,,0,100,,,,,,
52EARD_KFM,52AW00/52RD:52EARD_KFM.PNT\hist00,,,,,,,,0,100,,,,,,
52PVKUG_FQD,52AW00/52REKUP:52PVKUG_FQD.OUT\hist00,,,,,,,,0,300,,,,,,
52PVKUG_FQM,52AW00/52REKUP:52PVKUG_FQM.OUT\hist00,,,,,,,,0,10000,,,,,,
52PVKUG_KF,52AW00/52REKUP:52PVKUG_KF.PNT\hist00,,,,,,,,0,2,,,,,,
52PVKUG_KFD,52AW00/52REKUP:52PVKUG_KFD.PNT\hist00,,,,,,,,0,2,,,,,,
52PVKUG_KFM,52AW00/52REKUP:52PVKUG_KFM.PNT\hist00,,,,,,,,0,2,,,,,,
52PVKUN_FQD,52AW00/52REKUP:52PVKUN_FQD.OUT\hist00,,,,,,,,0,1000,,,,,,
52PVKUN_FQM,52AW00/52REKUP:52PVKUN_FQM.OUT\hist00,,,,,,,,0,30000,,,,,,
52PVKUN_KF,52AW00/52REKUP:52PVKUN_KF.PNT\hist00,,,,,,,,0,4,,,,,,
52PVKUN_KFD,52AW00/52REKUP:52PVKUN_KFD.PNT\hist00,,,,,,,,0,4,,,,,,
52PVKUN_KFM,52AW00/52REKUP:52PVKUN_KFM.PNT\hist00,,,,,,,,0,4,,,,,,
52NH3TH_F,52AW00/52SBS_AO:52NH3TH_F.PNT\hist00,,,,,,,,0,8000,,,,,,
52NH3TH_FM,52AW00/52SBS_AO:52NH3TH_FM.PNT\hist00,,,,,,,,0,6300,,,,,,
52NH3TH_FQD,52AW00/52SBS_AO:52NH3TH_FQD.PNT\hist00,,,,,,,,0,180,,,,,,
52NH3TH_FQDM,52AW00/52SBS_AO:52NH3TH_FQDM.PNT\hist00,,,,,,,,0,125,,,,,,
52NH3TH_FQM,52AW00/52SBS_AO:52NH3TH_FQM.PNT\hist00,,,,,,,,0,5500,,,,,,
52NH3TH_FQMM,52AW00/52SBS_AO:52NH3TH_FQMM.PNT\hist00,,,,,,,,0,4000,,,,,,
52NH3TH_KF,52AW00/52SBS_AO:52NH3TH_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
52NH3TH_KFD,52AW00/52SBS_AO:52NH3TH_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
52NH3TH_KFM,52AW00/52SBS_AO:52NH3TH_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
52OV123_F,52AW00/52SBS_AO:52OV123_F.PNT\hist00,,,,,,,,0,2000,,,,,,
52OV123_FQD,52AW00/52SBS_AO:52OV123_FQD.PNT\hist00,,,,,,,,0,50,,,,,,
52OV123_FQM,52AW00/52SBS_AO:52OV123_FQM.PNT\hist00,,,,,,,,0,1250,,,,,,
52OV123_KF,52AW00/52SBS_AO:52OV123_KF.PNT\hist00,,,,,,,,0,300,,,,,,
52OV123_KFD,52AW00/52SBS_AO:52OV123_KFD.PNT\hist00,,,,,,,,0,300,,,,,,
52OV123_KFM,52AW00/52SBS_AO:52OV123_KFM.PNT\hist00,,,,,,,,0,300,,,,,,
52OV12_F,52AW00/52SBS_AO:52OV12_F.PNT\hist00,,,,,,,,0,1600,,,,,,
52OV12_FQD,52AW00/52SBS_AO:52OV12_FQD.PNT\hist00,,,,,,,,0,32,,,,,,
52OV12_FQM,52AW00/52SBS_AO:52OV12_FQM.PNT\hist00,,,,,,,,0,1000,,,,,,
